"Geography","1st centile","5th centile","25th centile","75th centile","95th centile","99th centile","Value","Group","Model","Scenario","ValueType","Creation Day","Creation Month","Creation Year","Day of Value","Month of Value","Year of Value"
"North West",2298.79417476647,2607.88646370003,3134.54547869893,4229.72496477231,5156.61647142121,5779.16066423492,3644.18894232832,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,7,3,2020
"South East",3223.74231384721,3762.41300068884,4611.07260147133,6225.25619539783,7160.52432341113,7724.92779205153,5420.04521150518,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,7,3,2020
"South West",891.551820268078,1018.03259517541,1277.33482816933,1862.64590676,2245.10994438876,2533.15271991018,1552.01091883379,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,7,3,2020
"East of England",1652.44143340176,2090.76147896561,2990.93569782867,4084.1763336212,4812.21119832909,5425.76444761273,3564.99336778566,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,8,3,2020
"London",22650.4499577091,24669.5076722107,27601.7164026088,32518.5144033475,35999.6593081305,38371.8114476281,30108.3928403013,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,8,3,2020
"Midlands",7299.1443322812,7997.83354496419,9122.58345767647,10957.355150503,12586.0824988437,13705.8059702037,9992.01495271829,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,8,3,2020
"North East and Yorkshire",1614.71724332297,1920.36777262406,2406.7491656486,3301.07109518162,4061.66936843765,4645.12518465601,2828.78837864283,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,8,3,2020
"North West",2994.86015609391,3396.40945277505,4038.22829479058,5347.07071062484,6448.40657251412,7200.71529030063,4651.46004922996,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,8,3,2020
"South East",4127.13753069676,4767.19484917172,5776.90849751032,7674.12344233825,8771.06404554686,9433.74668527881,6731.71018748571,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,8,3,2020
"South West",1140.38029743244,1293.71698546958,1603.61011501099,2293.38761525533,2747.78590014594,3085.71874019746,1933.65526980523,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,8,3,2020
"East of England",2235.49776108113,2776.38799929156,3884.48108058385,5209.52408433402,6076.87821115603,6845.50373890736,4582.27897207818,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,9,3,2020
"London",28771.8574284607,31241.6822891706,34720.6709194051,40531.5117544481,44594.8063041194,47424.8436549612,37691.2073971029,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,9,3,2020
"Midlands",9382.48980757463,10195.5301837201,11560.7884487435,13762.2591089933,15659.2600217563,17022.4820746205,12616.6899613165,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,9,3,2020
"North East and Yorkshire",2171.05389230048,2546.32777927898,3151.46003568523,4252.81283257661,5182.02637010475,5861.48218083919,3673.21579087172,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,9,3,2020
"North West",3908.24138932891,4417.02180110521,5203.94810061961,6771.33094806282,8071.68182673744,9000.58181307766,5942.32757366656,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,9,3,2020
"South East",5256.89177742735,6029.51859442435,7224.20812858749,9440.93150871602,10731.8148653422,11496.1371560175,8359.47788463103,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,9,3,2020
"South West",1454.60581092666,1638.29202404611,2007.36259706704,2825.22796110115,3362.98824546099,3762.99975879488,2409.1049967138,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,9,3,2020
"East of England",3033.83559122997,3687.31690465738,5037.81288855791,6644.81809523885,7700.17511107475,8682.1186779745,5892.85389015296,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,10,3,2020
"London",36570.6914179116,39459.8383258128,43658.0091479303,50505.3103617271,55249.2927224124,58590.7070599088,47161.7502276541,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,10,3,2020
"Midlands",12043.1949765275,12984.9063828442,14655.5559347631,17259.6455612335,19480.6467308448,21144.7643821257,15909.7093860005,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,10,3,2020
"North East and Yorkshire",2924.04637826313,3379.10380499288,4139.11219099036,5476.06579859391,6600.56282043286,7421.87289136563,4770.69961592244,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,10,3,2020
"North West",5104.77909566351,5737.91407887257,6707.25167420808,8567.98548499984,10121.6120819488,11270.3521682009,7591.40429471008,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,10,3,2020
"South East",6646.05243479059,7628.70915025519,9031.00360656022,11615.1691029813,13124.2179673857,14064.7967400976,10370.1537297236,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,10,3,2020
"South West",1855.88451952571,2072.99859250072,2516.70421499008,3482.15451393007,4115.91245276282,4592.40198704428,2992.34922489618,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,10,3,2020
"East of England",4085.29316273344,4885.34106413294,6544.77062206671,8470.91599744514,9759.57591620312,10940.047344112,7567.57466469393,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,11,3,2020
"London",46451.3511432807,49824.788102847,54847.6675896398,62907.7464724447,68542.1302320244,72317.7469950163,58963.9638040177,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,11,3,2020
"Midlands",15396.4121544912,16529.2663339043,18550.3480748946,21668.7033521942,24222.8971524642,26225.367560607,20072.2592997895,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,11,3,2020
"North East and Yorkshire",3929.35556796086,4475.71593619511,5428.67099036195,7059.32705512411,8397.4047957827,9399.47319907894,6193.3909623829,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,11,3,2020
"North West",6645.47354747045,7465.19217786796,8640.87062676719,10833.4172805987,12674.934824411,14075.5268830306,9674.27539484844,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,11,3,2020
"South East",8447.51673816953,9623.25981307592,11278.3474635679,14313.0150142321,16064.8206696525,17172.565133207,12848.0211470294,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,11,3,2020
"South West",2360.75820591119,2619.3604302755,3156.21995403262,4286.88967747879,5030.07266569003,5599.10105554791,3719.07910081675,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,11,3,2020
"East of England",5515.11875388219,6492.00437713675,8482.70464045581,10798.3457354246,12349.3936082227,13826.2991406082,9733.96244592209,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,12,3,2020
"London",58818.0880661699,62898.8004019317,68803.0844416004,78323.0133673907,85015.7183132839,88913.273054897,73679.4805720745,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,12,3,2020
"Midlands",19662.9631607377,21037.1058693032,23485.7709109482,27204.86113727,30240.1336427502,32552.8744338133,25312.7327204175,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,12,3,2020
"North East and Yorkshire",5266.1438491842,5936.67664950399,7115.30261060732,9085.83468369806,10697.7418621224,11851.7324927821,8045.51243969358,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,12,3,2020
"North West",8667.73191321223,9687.04732973574,11125.2821523949,13695.7184326564,15843.2835923924,17529.2413669079,12348.8359176787,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,12,3,2020
"South East",10711.3117503948,12121.5760704156,14100.0862147399,17613.4462877202,19681.2101142738,20923.8946286862,15911.8623162533,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,12,3,2020
"South West",2991.28858158393,3315.74409969279,3962.67446048501,5271.56334113025,6148.08725124472,6802.89992349607,4611.72408833858,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,12,3,2020
"East of England",7455.10636755409,8614.9869319718,11025.2018638483,13760.749205913,15656.8104055235,17490.1288572314,12501.3699625117,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,13,3,2020
"London",74277.6994983177,79261.3224752023,86274.8797356164,97406.2498070791,105308.935709167,109807.072837805,92096.843018525,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,13,3,2020
"Midlands",25196.4695633108,26727.0713567391,29716.789504086,34125.5101059364,37659.8749016264,40267.7879909426,31907.1726922435,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,13,3,2020
"North East and Yorkshire",7048.0880296642,7874.05786139508,9323.10883738121,11684.4237311154,13646.6251287518,15003.8946488648,10447.1175621078,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,13,3,2020
"North West",11291.150733288,12547.1785870036,14312.0323905653,17292.0360323829,19894.1049737833,21876.4616888757,15762.0544407586,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,13,3,2020
"South East",13654.4243012198,15260.8568940345,17597.280486024,21674.5147251139,24064.999955596,25524.330389373,19698.137195641,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,13,3,2020
"South West",3798.61239962444,4192.28265754132,4966.40898179535,6469.63243563989,7533.48970545545,8296.88808481761,5717.86671504937,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,13,3,2020
"East of England",10045.9744637005,11429.6816263242,14275.7789878471,17565.2463050994,19819.7373042823,22021.5807887835,16076.4091782363,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,14,3,2020
"London",94031.2648910305,99877.3807406817,108144.965970408,121109.913443079,130131.038827982,135903.809505727,114789.849870686,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,14,3,2020
"Midlands",32164.7130315098,34056.6555090194,37589.3003139698,42808.3456758434,46902.3910346636,50045.6194771688,40216.6004259807,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,14,3,2020
"North East and Yorkshire",9409.77531752451,10405.1813362718,12191.626267884,15053.2119320684,17410.3794095488,18946.0532635547,13562.547666892,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,14,3,2020
"North West",14705.7193011755,16260.2782264194,18428.0526162638,21894.4942034266,24935.3869624847,27233.2604979723,20110.6009689092,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,14,3,2020
"South East",17373.2327071379,19193.1091938342,21966.9941051663,26679.1217167737,29422.0481085222,31202.1044025915,24388.5842328202,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,14,3,2020
"South West",4832.93692002696,5301.07735185327,6203.4186211254,7963.03744072521,9210.91044772236,10114.5435806247,7082.03056869213,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,14,3,2020
"East of England",13538.890378529,15176.8606477811,18512.3548423657,22423.9599306239,25077.9484595351,27767.462577678,20626.661586023,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,15,3,2020
"London",118502.263483576,125592.168930725,135350.492163899,150530.809601143,161048.988354358,167827.616171636,143109.17205201,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,15,3,2020
"Midlands",41047.3383032327,43334.7056542063,47552.2732064628,53723.9948925198,58610.5548371903,62245.4416641189,50632.9164989741,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,15,3,2020
"North East and Yorkshire",12550.2713262787,13769.5220706475,15942.3345308979,19379.4766435584,22192.9565353893,24120.4718834278,17605.557053155,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,15,3,2020
"North West",19148.6018622568,21030.1615979411,23686.0232240572,27678.7054145647,31239.6075052324,33853.637835342,25628.7363259802,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,15,3,2020
"South East",22030.4462966214,24133.2027541654,27399.6658820062,32822.1660560303,35979.5310123915,38108.6755013045,30184.0433931009,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,15,3,2020
"South West",6117.37792480526,6684.2366284955,7774.10059508221,9796.35473485163,11249.1115260128,12294.1250616523,8784.00490561902,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,15,3,2020
"East of England",18277.4173458099,20127.7324573965,23998.8920248347,28593.0468999933,31819.1455198827,35017.8159121774,26484.8442590614,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,16,3,2020
"London",149073.749823063,157772.024340401,169357.256302376,186836.670465314,199383.543535369,207116.744699389,178074.268881052,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,16,3,2020
"Midlands",52432.6198249002,54955.3202301884,60116.8942137989,67426.282899629,73120.8012447695,77231.7619976297,63740.0427415416,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,16,3,2020
"North East and Yorkshire",16745.2181322111,18247.124642943,20829.4590489378,24950.9717264638,28314.4587787628,30460.271704755,22849.1858892661,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,16,3,2020
"North West",24927.2353181344,27244.1545210261,30402.8964517597,35046.2577352219,39153.5898557404,42380.7738580683,32604.2385864914,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,16,3,2020
"South East",27870.1158609434,30377.3983044643,34183.5001626458,40404.0806999187,44074.5495396501,46745.7123541002,37377.5110866635,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,16,3,2020
"South West",7718.37661159311,8444.90206677162,9717.57540888217,12052.8936710318,13754.5038371973,14972.9231715095,10896.1498778972,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,16,3,2020
"East of England",24325.6906549766,26714.3765269528,31072.1342195926,36511.3239565343,40378.8439414904,44130.2981521726,33986.4410994359,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,17,3,2020
"London",187690.695997953,197851.485155637,211365.495772515,231866.21221342,247079.241664158,255076.098580767,221570.389804618,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,17,3,2020
"Midlands",66587.668959972,69861.0880152872,75885.5169127025,84581.6129716932,91137.791339697,95703.3314213116,80202.2957566334,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,17,3,2020
"North East and Yorkshire",22349.6572374589,24133.1536984888,27210.7075132319,32139.616428812,36172.7654942619,38519.1582959648,29657.1891936776,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,17,3,2020
"North West",32330.9843418275,35200.4604172313,38916.2250346806,44349.2270826346,49197.3020120311,52982.9317527774,41468.7669750755,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,17,3,2020
"South East",35069.3244994176,38071.8154932192,42614.6526219539,49705.2806865879,54020.2286527972,57096.5444165137,46238.6353155021,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,17,3,2020
"South West",9758.99967820395,10624.8585515984,12168.9317392589,14852.6671633089,16807.8912689644,18198.2238899016,13511.2874523995,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,17,3,2020
"East of England",32622.6003648807,35333.7525554933,40148.3135317603,46532.9435032271,51182.8527960661,55727.5173863018,43497.4286204852,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,18,3,2020
"London",235840.586072694,247339.339238891,263409.163394226,287346.805023106,305163.148203165,315326.448849149,274990.601714158,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,18,3,2020
"Midlands",84236.3349636341,88591.7433837865,95802.3896849847,106018.010332755,113937.660562203,119159.588678871,100810.987501514,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,7,2020,18,3,2020
