"Geography","1st centile","5th centile","25th centile","75th centile","95th centile","99th centile","Value","Group","Model","Scenario","ValueType","Creation Day","Creation Month","Creation Year","Day of Value","Month of Value","Year of Value"
"North West",2952.24547751562,3248.73651174625,3893.39709934735,5283.90668102448,6554.8871643223,7436.41826007022,4562.94616367127,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,7,3,2020
"South East",6255.16543512498,6966.14376621277,8142.22725305879,10242.1605867568,12188.9484506306,13417.6461347163,9060.87474790803,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,7,3,2020
"South West",1162.53969211182,1356.96601860679,1708.94542108675,2508.25369409613,3174.73792191047,3614.76158388079,2075.91675218705,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,7,3,2020
"East of England",3167.51404190751,3598.15946413654,4458.03067180281,5798.33623827808,6926.23739307133,7750.4166016766,5166.51304071756,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,8,3,2020
"London",49418.1072710866,54185.5649148225,61463.4313890276,69940.4261859564,77103.6052390698,83078.5905315533,65724.8654872844,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,8,3,2020
"Midlands",12263.6451666796,13355.8216531572,15296.9037421027,18233.040491736,20701.1502108844,22719.3197076637,16826.7229171065,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,8,3,2020
"North East and Yorkshire",1806.39611307759,2224.27660260613,2839.81368248404,3717.23494522706,4418.89476517737,4922.9629220238,3243.57887485627,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,8,3,2020
"North West",3971.56070256571,4358.15033163613,5171.63582360952,6894.79274323736,8455.81301208729,9525.08589189402,6002.95306823846,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,8,3,2020
"South East",7992.72848897238,8862.30965545948,10276.151777163,12770.3330973412,15086.7945200605,16491.3720399031,11367.6730022175,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,8,3,2020
"South West",1532.5584491602,1775.35538112181,2209.29259893059,3180.44280164972,3973.02967503299,4492.86375320529,2653.45229927822,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,8,3,2020
"East of England",4232.60535565697,4791.87147632612,5866.13687667386,7523.06047125405,8890.64066478978,9892.88647264823,6744.92060784098,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,9,3,2020
"London",62246.2013872575,68110.3407713368,76677.2872277925,86771.0053708005,95147.8611119514,102229.290323989,81777.7984831128,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,9,3,2020
"Midlands",15749.7399845167,17124.8699002948,19454.5157187243,22992.750449588,25922.1994128886,28349.0240077389,21284.2586900689,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,9,3,2020
"North East and Yorkshire",2518.21440205035,3057.43087444373,3847.27171888959,4956.99478578989,5839.12612364922,6462.38458716702,4367.74918315397,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,9,3,2020
"North West",5351.13916496434,5844.89558877405,6870.91224171186,9004.5942878877,10900.7334374099,12223.3197330531,7898.40075025093,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,9,3,2020
"South East",10223.177770887,11253.2833181324,12952.5307351607,15924.8195929847,18617.8850369652,20244.3767126034,14251.7489993503,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,9,3,2020
"South West",2023.03909169711,2324.35512734918,2853.62330552392,4032.3188113532,4972.03427395583,5591.26473181484,3392.80532021152,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,9,3,2020
"East of England",5662.07085793159,6368.33143321817,7714.80072618052,9762.2163162059,11418.6058142103,12627.5479273589,8800.97229237509,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,10,3,2020
"London",78568.3525347276,85468.4039619067,95560.6456150096,107536.151831092,117426.139697217,125402.86659012,101569.687047213,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,10,3,2020
"Midlands",20241.2292072211,21893.6422010822,24717.6609123214,28979.5250380388,32422.1647850741,35394.1583694696,26907.0752904579,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,10,3,2020
"North East and Yorkshire",3517.63340535831,4210.43356436295,5213.62680693352,6615.93496445644,7736.4219272889,8493.83798839559,5876.73563499773,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,10,3,2020
"North West",7193.47697558734,7831.85274367022,9138.74978203856,11739.8135873892,14050.8552646238,15684.1957322054,10395.7792236237,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,10,3,2020
"South East",13044.144519047,14314.8567031247,16335.6090299301,19839.444465456,23003.3098810628,24895.1633718726,17882.3924699658,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,10,3,2020
"South West",2654.14481354193,3040.8340916345,3694.44928018456,5097.60977386281,6212.83223982098,6926.7647681136,4344.23481258825,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,10,3,2020
"East of England",7603.88751726676,8476.14090947121,10144.8298596075,12643.4087551396,14645.2624098947,16119.5329706931,11470.1957759881,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,11,3,2020
"London",98964.8719245345,107228.120003611,118981.895135626,133193.563487067,144715.037722288,153980.303445059,126072.615898791,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,11,3,2020
"Midlands",26001.8195688446,27987.7317931882,31378.5956629401,36506.0270150917,40625.6416367164,44212.1811489176,34025.502212716,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,11,3,2020
"North East and Yorkshire",4920.64248543392,5793.47435859388,7063.64649601415,8823.4324008125,10219.9612921175,11167.8886953882,7903.00292366893,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,11,3,2020
"North West",9697.23874353964,10480.7090952646,12120.4714305502,15316.0561772823,18098.7420720801,20115.5988976703,13676.7008164751,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,11,3,2020
"South East",16643.5098746141,18186.5938867995,20575.2811059277,24705.4593236727,28371.5080623939,30553.4411134611,22430.5220276789,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,11,3,2020
"South West",3483.3832130789,3971.66099271563,4772.41224811123,6450.94441805046,7756.33401905423,8587.20275709152,5553.8073285078,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,11,3,2020
"East of England",10155.10049721,11266.7548512479,13338.9202470718,16390.1504496668,18804.1279059485,20573.8082225572,14956.0236029211,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,12,3,2020
"London",124697.525711189,134321.402488306,147914.786284989,164842.431440753,178152.708722841,189219.640319611,156409.780568142,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,12,3,2020
"Midlands",33311.2986543332,35752.6338112959,39837.0806447704,45954.789758654,50896.2424433488,55122.9497987763,43007.0439583581,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,12,3,2020
"North East and Yorkshire",6897.39028350562,7977.66149808993,9573.61605935924,11769.7429279009,13542.0167589136,14742.7194582912,10626.1852498479,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,12,3,2020
"North West",12971.6194264616,14008.5155890489,16074.0645495969,19990.6408567545,23322.8702031426,25715.5121160299,17988.7456683227,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,12,3,2020
"South East",21271.8884925585,23092.3229461509,25913.7964159902,30785.5729944458,34969.0926305629,37438.7093394714,28099.9799080109,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,12,3,2020
"South West",4588.77810867061,5193.74209069022,6165.45213298823,8164.39148456345,9716.51674542022,10653.2491168768,7095.81589134709,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,12,3,2020
"East of England",13540.6064030868,14981.3115526418,17540.9956205031,21237.8746183043,24126.9085398045,26215.6422848339,19485.2901564068,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,13,3,2020
"London",157003.577187041,168087.584204036,183703.241017309,203839.049170605,219230.76074665,230915.61052272,193836.543735496,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,13,3,2020
"Midlands",42788.5079995936,45683.9403832445,50535.8929694102,57849.5590934241,63767.1932241287,68856.5295989277,54280.9094166948,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,13,3,2020
"North East and Yorkshire",9588.49910372465,10960.6147339038,12963.8720844908,15697.8997610242,17922.2625755534,19438.8732557915,14281.2038955668,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,13,3,2020
"North West",17420.2612952932,18752.8103019386,21315.7362162602,26081.5272917734,30036.1753266073,32949.9549884574,23633.9880844338,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,13,3,2020
"South East",27149.2905353087,29320.1589538465,32652.4818134202,38313.5424447974,43150.8517826746,46014.1814514473,35230.8906308123,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,13,3,2020
"South West",6036.89483386568,6786.86124313735,7968.74023307407,10342.9376989381,12165.5028189348,13235.4332752089,9061.44422342554,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,13,3,2020
"East of England",18088.288167675,19904.3142343591,23056.9423281654,27513.5767981009,30978.7645383319,33481.2198029721,25386.9169135279,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,14,3,2020
"London",196958.447865195,209786.142440713,227932.411875007,251648.899156925,269274.659195298,282591.789974691,239921.270813791,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,14,3,2020
"Midlands",54814.435222846,58282.4836978842,64059.321237943,72752.644875108,79833.9876145884,85749.4255640443,68533.9253493286,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,14,3,2020
"North East and Yorkshire",13332.9321247071,15061.7381093984,17561.2470864063,20942.4832299954,23692.2550053512,25598.9028743546,19184.7743450744,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,14,3,2020
"North West",23331.3878571501,25039.904344424,28251.6418979916,34012.5375942339,38661.4513468649,42334.4632202245,31076.2389283903,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,14,3,2020
"South East",34571.0308105602,37118.9071797748,41087.9235488881,47669.4520950667,53236.5884587512,56570.8299342078,44126.0875505585,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,14,3,2020
"South West",7955.88383663689,8872.80465916568,10285.6371237019,13089.8321932743,15209.8891817468,16467.7607272193,11587.8693911564,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,14,3,2020
"East of England",24119.9577894893,26485.1854572793,30291.9865515904,35667.2385440519,39856.889588949,42840.2863027194,33050.420777832,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,15,3,2020
"London",246744.990827352,261212.281342248,282161.199064086,310093.045914678,330421.567844095,345998.836272705,296099.992143518,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,15,3,2020
"Midlands",70223.8572061447,74338.8145322367,81222.1903001342,91427.364345581,99773.0634874625,106882.225487987,86394.3364898378,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,15,3,2020
"North East and Yorkshire",18470.0189263558,20679.5415076063,23746.4625010353,27884.2067569209,31387.5179783449,33698.0271332984,25776.7466303382,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,15,3,2020
"North West",31271.97157505,33499.5063805076,37469.1204641459,44370.7777559311,49829.9545856245,54224.9682724107,40807.3741345379,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,15,3,2020
"South East",43975.0299350463,47096.6852032605,51693.5945373117,59336.974070214,65745.5686226522,69551.4781316147,55206.5763986385,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,15,3,2020
"South West",10470.8079286783,11584.7635446613,13284.571935462,16581.6101517225,19076.5972942682,20470.2869684664,14801.8294314231,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,15,3,2020
"East of England",32234.0993467127,35111.3951656548,39743.2324315086,46214.0308531055,51120.5364465281,54806.3631447726,43027.192286563,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,16,3,2020
"London",307932.436902658,324477.615772804,348499.783616587,381546.168738387,405008.226744362,423573.320061691,365120.524481672,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,16,3,2020
"Midlands",89534.5713546622,94643.6410295813,102845.049496879,114946.200147189,124854.279863826,133216.103581583,108949.829617106,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,16,3,2020
"North East and Yorkshire",25706.5022976929,28439.4628230708,32129.0891258039,37229.8020269213,41503.7278604252,44431.6084979554,34640.9371923314,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,16,3,2020
"North West",41809.5440595105,44772.8277478102,49621.0330586459,57834.2132539367,64238.7166022833,69551.5115630889,53592.8441280083,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,16,3,2020
"South East",55851.9800528898,59568.2457003429,64933.0973956017,73844.3644789405,81126.0899739938,85511.4511820525,69054.0223078824,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,16,3,2020
"South West",13748.1944476075,15103.2206539635,17122.7032318055,20994.4047833706,23886.965194104,25465.6152452235,18927.9375684142,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,16,3,2020
"East of England",43063.9451060557,46531.2424051527,52149.8296783126,59844.7249178447,65642.21542194,69985.6363130961,56020.1132551147,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,17,3,2020
"London",384006.269252109,402092.598455367,429843.983813603,468555.504664407,495806.02112872,517582.983541243,449275.581467154,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,17,3,2020
"Midlands",114175.807426215,120408.972090987,130073.981455824,144415.977073491,156034.595234699,165809.365652948,137235.233587464,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,17,3,2020
"North East and Yorkshire",35693.0311012951,38984.8966159339,43431.2271611667,49633.5045651676,55007.5606381192,58503.2823133357,46503.0571852152,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,17,3,2020
"North West",55927.7577795848,59736.0013732102,65660.8934057095,75306.6022806724,82906.7180008911,89014.0331146272,70290.1198875127,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,17,3,2020
"South East",70813.9519275415,75235.1251107611,81492.7199266784,91894.566923588,100035.163852681,105156.360283472,86322.4613466071,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,17,3,2020
"South West",18046.6861317977,19652.5312193178,22090.6515675592,26520.9120081593,29899.956884269,31823.3325399252,24168.4616822893,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,17,3,2020
"East of England",57172.637848361,61495.1473879887,68309.730631005,77490.6097032401,84294.5011546606,89380.6534569941,72859.5749983156,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,18,3,2020
"London",476544.877977574,496755.521293664,528784.735477648,573712.818596897,605414.925625119,632241.907600532,551415.620252417,"PHE/Cambridge","Regional/age","Forecast","infections_cum",16,5,2020,18,3,2020
